t,a
199.8,0.006332563
200.0,0.006691755
200.2,0.006046395
200.4,0.006675499
200.6,0.006832534
200.8,0.006125851
201.0,0.00589869
201.2,0.006191337
201.4,0.007319715
201.6,0.006711294
201.8,0.005967232
202.0,0.006177908
202.2,0.006819485
202.4,0.006454222
202.6,0.005670531
202.8,0.007678697
203.0,0.005809144
203.2,0.006236494
203.4,0.006595358
203.6,0.005449373
203.8,0.00662334
204.0,0.007035221
204.2,0.006742857
204.4,0.006509934
204.6,0.007174543
204.8,0.005652295
205.0,0.006254721
205.2,0.006813075
205.4,0.006943792
205.6,0.006013466
205.8,0.00647743
206.0,0.006757783
206.2,0.006787845
206.4,0.006096612
206.6,0.006818163
206.8,0.006081936
207.0,0.005724787
207.2,0.006230283
207.4,0.00669851
207.6,0.00561866
207.8,0.004314804
208.0,0.006611909
208.2,0.006413976
208.4,0.006337237
208.6,0.00697309
208.8,0.006719236
209.0,0.006143239
209.2,0.006754028
209.4,0.00650574
209.6,0.007097598
209.8,0.006884165
210.0,0.006894869
210.2,0.006063964
210.4,0.006270856
210.6,0.005741561
210.8,0.006610325
211.0,0.006892118
211.2,0.006501271
211.4,0.005874328
211.6,0.006038327
211.8,0.006411096
212.0,0.007137671
212.2,0.006045894
212.4,0.006092348
212.6,0.005764058
212.8,0.0059033
213.0,0.00555491
213.2,0.006524916
213.4,0.005758113
213.6,0.005076314
213.8,0.006942698
214.0,0.006811133
214.2,0.007488465
214.4,0.007151681
214.6,0.00680946
214.8,0.005629074
215.0,0.006141962
215.2,0.005268141
215.4,0.006662513
215.6,0.005890771
215.8,0.006358938
216.0,0.005663566
216.2,0.00606093
216.4,0.006484465
216.6,0.0064391
216.8,0.006294022
217.0,0.006067107
217.2,0.005632781
217.4,0.006119334
217.6,0.006209365
217.8,0.006739487
218.0,0.006831006
218.2,0.005696829
218.4,0.006165407
218.6,0.005961955
218.8,0.00638127
219.0,0.007033579
219.2,0.005523063
219.4,0.006488632
219.6,0.005729679
219.8,0.006040944
220.0,0.006563576
220.2,0.007353851
220.4,0.007045553
220.6,0.007134302
220.8,0.006572926
221.0,0.005399605
221.2,0.007094958
221.4,0.00688589
221.6,0.007369519
221.8,0.005622426
222.0,0.005839477
222.2,0.006149103
222.4,0.005831946
222.6,0.006292263
222.8,0.005996098
223.0,0.005813345
223.2,0.007308877
223.4,0.006079808
223.6,0.006597458
223.8,0.006009252
224.0,0.005473567
224.2,0.005738127
224.4,0.005684049
224.6,0.006071986
224.8,0.008081666
225.0,0.005995713
225.2,0.005788849
225.4,0.006406484
225.6,0.005628338
225.8,0.006237553
226.0,0.006763001
226.2,0.00675453
226.4,0.006500113
226.6,0.006451151
226.8,0.005209676
227.0,0.00655406
227.2,0.006065165
227.4,0.006890157
227.6,0.006060525
227.8,0.006295958
228.0,0.005493888
228.2,0.00586092
228.4,0.006502099
228.6,0.00587966
228.8,0.006202266
229.0,0.005857347
229.2,0.005679269
229.4,0.005557159
229.6,0.005783647
229.8,0.00483887
230.0,0.005766973
230.2,0.005997163
230.4,0.005404264
230.6,0.006485937
230.8,0.007248799
231.0,0.005534019
231.2,0.006407352
231.4,0.004986956
231.6,0.006554143
